2025-11-07 15:04:36.949 | INFO     | __main__:process_images:112 - Playwright chromium 安装成功
2025-11-07 15:04:43.921 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251107\172.25.1.41#1944609540455948358\小香风女孩报道.json
2025-11-07 15:04:43.922 | INFO     | __main__:process_images:207 - 处理图片: traffic_analysis#小香风女孩报道.png, 日期: 20251107, 设备: 172.25.1.41
2025-11-07 15:04:44.000 | INFO     | __main__:process_images:248 - 正在处理: traffic_analysis#小香风女孩报道.png
2025-11-07 15:04:44.000 | INFO     | __main__:process_images:253 - 识别结果: {'code': 901, 'data': '引擎实例不存在。'}
2025-11-07 15:04:44.000 | ERROR    | __main__:process_images:254 - 识别失败: traffic_analysis#小香风女孩报道.png
2025-11-07 15:04:44.000 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251107\172.25.1.41#1944609540455948358\朋友_别买了_你家里都快没地儿了.json
2025-11-07 15:04:44.000 | INFO     | __main__:process_images:207 - 处理图片: traffic_analysis#朋友_别买了_你家里都快没地儿了.png, 日期: 20251107, 设备: 172.25.1.41
2025-11-07 15:04:44.077 | INFO     | __main__:process_images:248 - 正在处理: traffic_analysis#朋友_别买了_你家里都快没地儿了.png
2025-11-07 15:04:44.078 | INFO     | __main__:process_images:253 - 识别结果: {'code': 901, 'data': '引擎实例不存在。'}
2025-11-07 15:04:44.078 | ERROR    | __main__:process_images:254 - 识别失败: traffic_analysis#朋友_别买了_你家里都快没地儿了.png
2025-11-07 15:04:44.078 | INFO     | __main__:process_images:299 - 程序结束。
