2025-11-11 13:48:03.651 | INFO     | __main__:<module>:355 - 程序结束。
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:118 - Playwright chromium 安装成功
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:126 - 初始化OCR成功，进程号为12800
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:137 - 最近3天日期: ['20251111', '20251110', '20251109']
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images, 包含最近日期: False
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images\20251110, 包含最近日期: True
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:160 - 处理最近3天的目录: D:\PycharmProjects\XHS-OCR\images\20251110
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358, 包含最近日期: True
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:160 - 处理最近3天的目录: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:188 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\zsiga_嘎子姐美美穿搭.json
2025-11-11 13:48:04.066 | WARNING  | __main__:process_images:200 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\zsiga_嘎子姐美美穿搭.json
2025-11-11 13:48:04.066 | INFO     | __main__:process_images:222 - 处理图片: data_overview#zsiga_嘎子姐美美穿搭.png, 日期: 20251110, 设备: 172.25.1.41
2025-11-11 13:48:04.250 | INFO     | __main__:process_images:269 - 临时文件保存完成，大小: 52614 bytes
2025-11-11 13:48:04.250 | INFO     | __main__:process_images:282 - 正在处理: data_overview#zsiga_嘎子姐美美穿搭.png
2025-11-11 13:48:04.897 | WARNING  | __main__:process_images:330 - data_overview#zsiga_嘎子姐美美穿搭.png：识别到的数据个数不匹配，可能是截图位置发生变化或者截图不完整，可能需要重新制作蒙版
2025-11-11 13:48:04.897 | INFO     | __main__:process_images:188 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\Zsiga今天是_小公主嘎.json
2025-11-11 13:48:04.897 | WARNING  | __main__:process_images:200 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\Zsiga今天是_小公主嘎.json
2025-11-11 13:48:04.897 | INFO     | __main__:process_images:222 - 处理图片: data_overview#Zsiga今天是_小公主嘎.png, 日期: 20251110, 设备: 172.25.1.41
2025-11-11 13:48:05.051 | INFO     | __main__:process_images:269 - 临时文件保存完成，大小: 51189 bytes
2025-11-11 13:48:05.052 | INFO     | __main__:process_images:282 - 正在处理: data_overview#Zsiga今天是_小公主嘎.png
2025-11-11 13:48:05.382 | INFO     | __main__:process_images:188 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\Zsiga嘎子姐入手后一发不可收拾.json
2025-11-11 13:48:05.382 | WARNING  | __main__:process_images:200 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\Zsiga嘎子姐入手后一发不可收拾.json
