2025-11-10 11:42:00.208 | INFO     | __main__:process_images:112 - Playwright chromium 安装成功
2025-11-10 11:42:01.380 | INFO     | __main__:process_images:254 - 识别结果: {'code': 200, 'data': 'Image path dose not exist. Path: "D:\\\\PycharmProjects\\\\XHS-OCR\\\\tmp\\\\2025-11-10 11:30:09.png"'}
2025-11-10 11:42:01.380 | ERROR    | __main__:process_images:255 - 识别失败: data_overview#看我社会拽姐.png
2025-11-10 11:42:01.380 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\精致女孩_zsiga嘎子姐.json
2025-11-10 11:42:01.380 | WARNING  | __main__:process_images:185 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\精致女孩_zsiga嘎子姐.json
2025-11-10 11:42:01.380 | INFO     | __main__:process_images:207 - 处理图片: data_overview#精致女孩_zsiga嘎子姐.png, 日期: 20251110, 设备: 172.25.1.41
2025-11-10 11:42:01.446 | INFO     | __main__:process_images:249 - 正在处理: data_overview#精致女孩_zsiga嘎子姐.png
2025-11-10 11:42:01.446 | INFO     | __main__:process_images:254 - 识别结果: {'code': 200, 'data': 'Image path dose not exist. Path: "D:\\\\PycharmProjects\\\\XHS-OCR\\\\tmp\\\\2025-11-10 11:30:10.png"'}
2025-11-10 11:42:01.446 | ERROR    | __main__:process_images:255 - 识别失败: data_overview#精致女孩_zsiga嘎子姐.png
2025-11-10 11:42:01.446 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\谁说星星人长得像曾志伟的_我回不去了.json
2025-11-10 11:42:01.446 | WARNING  | __main__:process_images:185 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358\谁说星星人长得像曾志伟的_我回不去了.json
2025-11-10 11:42:01.446 | INFO     | __main__:process_images:207 - 处理图片: data_overview#谁说星星人长得像曾志伟的_我回不去了.png, 日期: 20251110, 设备: 172.25.1.41
2025-11-10 11:42:01.519 | INFO     | __main__:process_images:249 - 正在处理: data_overview#谁说星星人长得像曾志伟的_我回不去了.png
2025-11-10 11:42:01.519 | INFO     | __main__:process_images:254 - 识别结果: {'code': 200, 'data': 'Image path dose not exist. Path: "D:\\\\PycharmProjects\\\\XHS-OCR\\\\tmp\\\\2025-11-10 11:30:09.png"'}
2025-11-10 11:42:01.519 | ERROR    | __main__:process_images:255 - 识别失败: data_overview#谁说星星人长得像曾志伟的_我回不去了.png
