2025-11-12 14:45:37.705 | INFO     | __main__:<module>:377 - 程序结束。
2025-11-12 14:45:38.338 | INFO     | __main__:process_images:118 - Playwright chromium 安装成功
2025-11-12 14:45:38.338 | INFO     | __main__:process_images:126 - 初始化OCR成功，进程号为32212
2025-11-12 14:45:38.338 | INFO     | __main__:process_images:137 - 最近3天日期: ['20251112', '20251111']
2025-11-12 14:45:38.338 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images, 包含最近日期: False
2025-11-12 14:45:38.338 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images\20251110, 包含最近日期: False
2025-11-12 14:45:38.346 | INFO     | __main__:process_images:157 - 跳过目录(非最近3天): D:\PycharmProjects\XHS-OCR\images\20251110
2025-11-12 14:45:38.347 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358, 包含最近日期: False
2025-11-12 14:45:38.347 | INFO     | __main__:process_images:157 - 跳过目录(非最近3天): D:\PycharmProjects\XHS-OCR\images\20251110\172.25.1.41#1944609540455948358
2025-11-12 14:45:38.347 | INFO     | __main__:process_images:149 - 扫描目录: D:\PycharmProjects\XHS-OCR\images\20251112, 包含最近日期: True
2025-11-12 14:45:38.347 | INFO     | __main__:process_images:160 - 处理最近3天的目录: D:\PycharmProjects\XHS-OCR\images\20251112
2025-11-12 14:45:38.347 | INFO     | __main__:process_images:199 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\求推荐好看的泡泡玛特手机壳.json
2025-11-12 14:45:38.347 | WARNING  | __main__:process_images:211 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251112\求推荐好看的泡泡玛特手机壳.json
2025-11-12 14:45:38.415 | INFO     | __main__:process_images:238 - 处理图片: data_overview#求推荐好看的泡泡玛特手机壳.png, 日期: images, 设备: 20251112
2025-11-12 14:45:38.561 | INFO     | __main__:process_images:285 - 临时文件保存完成，大小: 51871 bytes
2025-11-12 14:45:38.562 | INFO     | __main__:process_images:298 - 正在处理: data_overview#求推荐好看的泡泡玛特手机壳.png
2025-11-12 14:45:38.856 | INFO     | __main__:process_images:199 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\求问_孩子太有个性了咋带出门.json
2025-11-12 14:45:38.856 | WARNING  | __main__:process_images:211 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251112\求问_孩子太有个性了咋带出门.json
2025-11-12 14:45:38.856 | INFO     | __main__:process_images:238 - 处理图片: data_overview#求问_孩子太有个性了咋带出门.png, 日期: images, 设备: 20251112
2025-11-12 14:45:38.985 | INFO     | __main__:process_images:285 - 临时文件保存完成，大小: 42578 bytes
2025-11-12 14:45:38.986 | INFO     | __main__:process_images:298 - 正在处理: data_overview#求问_孩子太有个性了咋带出门.png
2025-11-12 14:45:39.074 | INFO     | __main__:process_images:303 - 识别结果: {'code': 101, 'data': 'No text found in image. Path: "D:\\\\PycharmProjects\\\\XHS-OCR\\\\tmp\\\\temp_ocr_input.png"'}
2025-11-12 14:45:39.074 | ERROR    | __main__:process_images:304 - 识别失败: data_overview#求问_孩子太有个性了咋带出门.png
2025-11-12 14:45:39.074 | INFO     | __main__:process_images:199 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\潮玩_成年人最贵的_电子宠物.json
2025-11-12 14:45:39.074 | WARNING  | __main__:process_images:211 - JSON文件不存在: D:\PycharmProjects\XHS-OCR\images\20251112\潮玩_成年人最贵的_电子宠物.json
2025-11-12 14:45:39.074 | INFO     | __main__:process_images:238 - 处理图片: data_overview#潮玩_成年人最贵的_电子宠物.png, 日期: images, 设备: 20251112
2025-11-12 14:45:39.193 | INFO     | __main__:process_images:285 - 临时文件保存完成，大小: 51892 bytes
2025-11-12 14:45:39.193 | INFO     | __main__:process_images:298 - 正在处理: data_overview#潮玩_成年人最贵的_电子宠物.png
2025-11-12 14:45:51.007 | INFO     | __main__:process_images:189 - 保存用户信息成功: {'desc': '喜欢潮玩的0️⃣0️⃣后\r\n潮玩🌟好物分享\r\n励志成为中国最牛潮玩店👍🏻', 'images': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mtvp04s4s6g5q6bshiocc7vhffm2ug?imageView2/2/w/360/format/webp', 'nickname': '吃土潮玩收藏家', 'red_id': '18914376495', 'follows': '0', 'fans': '2', 'interaction': '17'}
2025-11-12 14:45:51.017 | INFO     | __main__:process_images:199 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\咦她怎么长得跟我一样.json
2025-11-12 14:45:51.017 | INFO     | __main__:process_images:238 - 处理图片: traffic_analysis#咦她怎么长得跟我一样.png, 日期: images, 设备: 20251112
2025-11-12 14:45:51.127 | INFO     | __main__:process_images:285 - 临时文件保存完成，大小: 63751 bytes
2025-11-12 14:45:51.127 | INFO     | __main__:process_images:298 - 正在处理: traffic_analysis#咦她怎么长得跟我一样.png
2025-11-12 14:45:51.326 | INFO     | __main__:process_images:199 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\小香风女孩报道.json
2025-11-12 14:45:51.326 | INFO     | __main__:process_images:238 - 处理图片: traffic_analysis#小香风女孩报道.png, 日期: images, 设备: 20251112
2025-11-12 14:45:51.450 | INFO     | __main__:process_images:285 - 临时文件保存完成，大小: 64872 bytes
2025-11-12 14:45:51.450 | INFO     | __main__:process_images:298 - 正在处理: traffic_analysis#小香风女孩报道.png
